date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:01:31	13577/13577	---M--	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2014:19:24%20GMT	https://lenhatododia.com.br/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://lenhatododia.com.br/)
00:01:31	1317/1317	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Dec%202020%2016:33:28%20GMT	https://lenhatododia.com.br/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=a29fbcf7bcc6e27286128afc1108da2e	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min52a8.js	(from https://lenhatododia.com.br/)
00:01:32	1709/1709	---M--	200	added ('OK')	application/javascript	date:Wed,%2026%20May%202021%2012:51:24%20GMT	https://lenhatododia.com.br/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://lenhatododia.com.br/)
00:01:32	15073/15073	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Feb%202024%2014:51:58%20GMT	https://lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.23.4	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mind5d5.js	(from https://lenhatododia.com.br/)
00:01:32	120958/120958	---M--	200	added ('OK')	application/javascript	date:Wed,%2031%20Jul%202024%2011:39:14%20GMT	https://lenhatododia.com.br/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=9.7.1	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/pixelyoursite/dist/scripts/public04d4.js	(from https://lenhatododia.com.br/)
00:01:33	52436/52436	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Aug%202024%2003:01:32%20GMT	https://lenhatododia.com.br/wp-json/wp/v2/pages/15	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-json/wp/v2/pages/15.json	(from https://lenhatododia.com.br/)
00:01:33	204717/204717	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Aug%202024%2003:01:32%20GMT	https://lenhatododia.com.br/wp-json/	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-json/index.html	(from https://lenhatododia.com.br/)
00:01:34	828/828	---M--	200	added ('OK')	text/xml	date:Wed,%2028%20Aug%202024%2003:01:33%20GMT	https://lenhatododia.com.br/xmlrpc.php?rsd	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/xmlrpc0db0.php	(from https://lenhatododia.com.br/)
00:01:34	2118/2118	---MC-	200	added ('OK')	application/json	date:Wed,%2028%20Aug%202024%2003:01:34%20GMT	https://lenhatododia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flenhatododia.com.br%2F	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-json/oembed/1.0/embed6708.json	(from https://lenhatododia.com.br/)
00:01:34	2280/2280	---MC-	200	added ('OK')	text/xml	date:Wed,%2028%20Aug%202024%2003:01:34%20GMT	https://lenhatododia.com.br/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flenhatododia.com.br%2F&format=xml	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-json/oembed/1.0/embed634b	(from https://lenhatododia.com.br/)
00:01:34	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2028%20Aug%202024%2003:01:34%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/www.googletagmanager.com/gtm.195445.delayed	(from https://lenhatododia.com.br/)
00:01:35	11807/11807	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20May%202024%2022:40:54%20GMT	https://lenhatododia.com.br/wp-content/plugins/webp-express/js/picturefill.min.js	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/plugins/webp-express/js/picturefill.min.js	(from https://lenhatododia.com.br/)
00:01:36	146060/146060	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Nov%202023%2022:00:10%20GMT	https://lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_normal_400.woff2	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_normal_400.woff2	(from https://lenhatododia.com.br/)
00:01:36	105184/105184	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Nov%202023%2022:00:10%20GMT	https://lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_italic_400.woff2	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_italic_400.woff2	(from https://lenhatododia.com.br/)
00:01:36	326628/326628	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Nov%202023%2022:00:10%20GMT	https://lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/inter/Inter-VariableFont_slnt,wght.woff2	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/inter/Inter-VariableFont_slnt,wght.woff2	(from https://lenhatododia.com.br/)
00:01:36	8810/8810	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202024%2014:18:48%20GMT	https://lenhatododia.com.br/wp-content/uploads/2024/04/mateuseleuterio-manual-da-biblia-150x150.png	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/uploads/2024/04/mateuseleuterio-manual-da-biblia-150x150.png	(from https://lenhatododia.com.br/)
00:01:37	20120/20120	---M--	200	added ('OK')	image/png	date:Thu,%2002%20May%202024%2014:18:48%20GMT	https://lenhatododia.com.br/wp-content/uploads/2024/04/mateuseleuterio-manual-da-biblia-300x300.png	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/uploads/2024/04/mateuseleuterio-manual-da-biblia-300x300.png	(from https://lenhatododia.com.br/)
00:01:37	132564/132564	---M--	200	added ('OK')	font/woff2	date:Tue,%2007%20Nov%202023%2022:00:10%20GMT	https://lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_normal_700.woff2	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/themes/twentytwentyfour/assets/fonts/cardo/cardo_normal_700.woff2	(from https://lenhatododia.com.br/)
00:01:37	115901/115901	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Apr%202024%2018:04:47%20GMT	https://lenhatododia.com.br/wp-content/uploads/2024/04/WhatsApp-Image-2023-11-13-at-14.38.03.jpeg	C:/Users/jobsd/Documents/HTTrack/Manual%20da%20biblia/lenhatododia.com.br/wp-content/uploads/2024/04/WhatsApp-Image-2023-11-13-at-14.38.03.jpg	(from https://lenhatododia.com.br/)
